Timestamp,PlateNumber,DetectionScore,OcrConfidence,CombinedScore
2025-09-07T08:17:50.646269+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:50.692862+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:50.769977+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:50.806827+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:50.859812+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:50.892889+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:50.965057+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:51.007270+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:51.058643+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:51.094534+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:51.169946+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:51.210276+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:51.253356+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:51.287274+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:51.363362+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:51.404830+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:51.445233+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:51.511157+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:51.586828+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:51.632316+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:51.666336+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:51.703172+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:51.764514+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:51.810605+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:51.849725+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:51.882596+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:51.969479+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:52.010047+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:52.054392+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:52.088069+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:52.163505+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:52.202642+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:52.248460+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:52.288076+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:52.366656+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:52.406165+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:52.445057+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:52.489805+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:52.529401+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:52.622507+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:52.655128+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:52.695740+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:52.763964+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:52.802518+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:52.845005+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:52.884914+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:52.968505+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:53.013145+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:53.050104+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:53.092596+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:53.171804+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:53.212508+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:53.258747+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:53.291549+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:53.362173+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:53.409452+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:53.449005+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:53.520462+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:53.584192+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:53.620868+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:53.658454+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:53.691626+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:53.765643+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:53.815637+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:53.857783+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:53.890042+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:53.963067+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:54.008980+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:54.050863+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:54.096380+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:54.166177+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:54.202716+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:54.245528+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:54.289499+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:54.363559+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:54.405968+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:54.459335+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:54.489932+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:54.530334+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:54.601909+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:54.645892+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:54.691910+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:54.773108+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:54.814144+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:54.852772+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:54.891227+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:54.968115+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:55.014190+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:55.048255+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:55.095000+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:55.164455+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:55.209512+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:55.252111+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:55.291434+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:55.371417+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:55.410299+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:55.446951+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:55.506946+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:55.583341+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:55.766479+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:55.804318+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:55.835068+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:55.873844+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:55.911978+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:55.949245+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:55.985856+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:56.019984+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:56.056397+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:56.094783+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:56.128603+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:56.167731+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:56.215262+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:56.266539+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:56.301612+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:56.366149+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:56.408624+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:56.455780+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:56.490162+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:56.527672+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:56.605512+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:56.657029+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:56.690788+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:56.764819+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:56.805964+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:56.848858+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:56.884794+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:56.968532+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:57.009886+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:57.047782+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:57.085499+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:57.164919+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:57.205868+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:57.259280+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:57.295558+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:57.367938+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:57.409604+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:57.448905+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:57.510218+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:57.581073+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:57.625515+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:57.660712+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:57.697091+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:57.764054+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:57.804928+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:57.850244+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:57.889997+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:57.969783+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:58.010922+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:58.056184+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:58.088017+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:58.164931+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:58.206358+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:58.248707+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:58.286792+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:58.362266+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:58.405968+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:58.451055+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:58.484186+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:58.524194+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:58.602517+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:58.644042+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:58.687180+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:58.766777+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:58.809077+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:58.853806+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:58.891192+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:58.967497+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:59.004761+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:59.050520+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:59.089655+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:59.163812+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:59.203024+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:59.244004+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:59.284583+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:59.361921+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:59.402468+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:59.517324+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:59.555525+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:59.592206+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:59.628617+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:59.665186+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:59.696466+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:59.767555+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:59.808657+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:59.857300+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:59.891744+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:17:59.962794+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:00.003699+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:00.043873+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:00.084770+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:00.162422+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:00.203809+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:00.255768+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:00.291498+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:00.363348+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:00.404727+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:00.451946+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:00.486477+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:00.528381+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:00.602465+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:00.645697+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:00.689137+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:00.763518+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:00.803377+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:00.848220+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:00.883827+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:00.962465+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:01.002925+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:01.043236+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:01.084435+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:01.162845+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:01.208095+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:01.253159+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:01.286620+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:01.362952+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:01.404079+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:01.444234+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:01.507952+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:01.581775+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:01.624210+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:01.655451+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:01.692446+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:01.762688+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:01.802493+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:01.843502+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:01.887660+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:01.967807+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:02.007935+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:02.049046+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:02.084705+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:02.162245+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:02.209904+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:02.251983+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:02.285224+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:02.369148+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:02.407127+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:02.448650+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:02.489223+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:02.527563+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:02.606702+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:02.644132+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:02.683644+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:02.765582+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:02.808779+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:02.849038+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:02.888565+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:02.967432+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:03.003313+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:03.057528+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:03.098610+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:03.163044+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:03.208698+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:03.255533+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:03.287063+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:03.363292+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:03.408450+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:03.448406+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:03.509573+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:03.586264+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:03.764531+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:03.800152+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:03.837227+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:03.873793+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:03.909726+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:03.944176+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:03.986066+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:04.016639+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:04.052480+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:04.086808+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:04.122469+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:04.162941+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:04.209276+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:04.245833+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:04.285035+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:04.364604+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:04.406827+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:04.447936+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:04.488689+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:04.527417+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:04.601946+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:04.646061+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:04.687535+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:04.764244+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:04.805020+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:04.849060+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:04.888718+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:04.967067+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:05.007343+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:05.052271+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:05.089570+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:05.169127+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:05.209097+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:05.250719+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:05.289081+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:05.368648+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:05.409245+00:00,GJ36AJ8335,0.85,0.991,0.9205
