Timestamp,PlateNumber,DetectionScore,OcrConfidence,CombinedScore
2025-09-07T08:18:05.452225+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:05.526265+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:05.587910+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:05.763198+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:05.800229+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:05.840367+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:05.878320+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:05.914525+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:05.946159+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:05.987018+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:06.018997+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:06.057523+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:06.091548+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:06.127813+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:06.165138+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:06.204694+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:06.259517+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:06.292726+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:06.363318+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:06.403960+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:06.444084+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:06.484214+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:06.527490+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:06.610649+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:06.653460+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:06.686126+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:06.772533+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:06.811908+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:06.848676+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:06.895851+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:06.966359+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:07.012460+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:07.050945+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:07.087289+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:07.162566+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:07.213688+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:07.259543+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:07.290218+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:07.371357+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:07.405840+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:07.446711+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:07.524241+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:07.583572+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:07.621721+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:07.660614+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:07.697052+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:07.768034+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:07.811056+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:07.855941+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:07.895967+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:07.971563+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:08.013571+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:08.055380+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:08.096180+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:08.166040+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:08.207630+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:08.256209+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:08.290348+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:08.365991+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:08.405368+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:08.445342+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:08.494952+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:08.529883+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:08.603705+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:08.642519+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:08.687574+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:08.764259+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:08.813378+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:08.855154+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:08.895207+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:08.962400+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:09.010040+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:09.065425+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:09.099685+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:09.166564+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:09.205372+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:09.246658+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:09.290114+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:09.369724+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:09.416192+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:09.461102+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:09.514049+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:09.580769+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:09.626456+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:09.661841+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:09.703587+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:09.769892+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:09.805635+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:09.855403+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:09.897378+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:09.965507+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:10.013616+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:10.059543+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:10.092205+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:10.175360+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:10.215403+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:10.258534+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:10.292405+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:10.364682+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:10.404645+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:10.451952+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:10.496807+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:10.533808+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:10.604398+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:10.650402+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:10.697680+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:10.769035+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:10.817964+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:10.861082+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:10.898942+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:10.969336+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:11.007026+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:11.043841+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:11.086724+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:11.206835+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:11.234746+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:11.256989+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:11.292457+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:11.364422+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:11.403591+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:11.456552+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:11.518265+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:11.574067+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:11.623721+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:11.658658+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:11.691583+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:11.763554+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:11.812729+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:11.868989+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:11.910127+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:11.973555+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:12.006435+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:12.057957+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:12.098388+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:12.166445+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:12.210522+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:12.252846+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:12.294815+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:12.370281+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:12.408944+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:12.449226+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:12.493043+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:12.532375+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:12.605499+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:12.644404+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:12.684497+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:12.764671+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:12.803885+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:12.855371+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:12.893002+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:12.968632+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:13.011741+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:13.049361+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:13.091615+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:13.168663+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:13.210555+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:13.259114+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:13.294707+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:13.365504+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:13.403213+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:13.453160+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:13.514373+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:13.583714+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:13.625376+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:13.656230+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:13.694071+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:13.763306+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:13.807503+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:13.848615+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:13.888866+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:13.963254+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:14.012559+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:14.050465+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:14.091006+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:14.169244+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:14.210357+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:14.249463+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:14.289367+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:14.368354+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:14.409990+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:14.450942+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:14.491598+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:14.529926+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:14.607860+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:14.650922+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:14.692619+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:14.769900+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:14.806208+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:14.848118+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:14.885105+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:14.963443+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:15.003493+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:15.061756+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:15.100467+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:15.163818+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:15.209429+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:15.247421+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:15.290265+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:15.368248+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:15.410834+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:15.512610+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:15.548774+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:15.590197+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:15.625544+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:15.667869+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:15.705732+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:15.775590+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:15.815133+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:15.854030+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:15.899828+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:15.971013+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:16.008046+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:16.050907+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:16.087033+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:16.163932+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:16.210315+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:16.263154+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:16.298873+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:16.363560+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:16.405772+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:18:16.450162+00:00,GJ36AJ8335,0.85,0.991,0.9205
2025-09-07T08:32:53.007259+00:00,GJ13CF6410,0.85,0.9884,0.9192
2025-09-07T08:32:56.304515+00:00,GJ36AP3567,0.85,0.9886,0.9193
2025-09-07T08:33:17.897259+00:00,GJ27ED6119,0.85,0.9721,0.911
2025-09-07T08:34:25.301393+00:00,GJ27EG0787,0.85,0.9329,0.8915
2025-09-07T08:35:26.546530+00:00,MP09BE0762,0.85,0.8615,0.8558
2025-09-07T08:36:04.108818+00:00,GJ06AV6969,0.85,0.9572,0.9036
2025-09-07T08:36:37.402102+00:00,GJ13CB1788,0.85,0.9768,0.9134
2025-09-07T08:36:55.231389+00:00,GJ13CF4443,0.85,0.9824,0.9162
2025-09-07T08:36:58.055254+00:00,GJ07DG0882,0.85,0.9633,0.9066
2025-09-07T08:37:49.089827+00:00,GJ04CA8091,0.85,0.9787,0.9143
2025-09-07T08:38:12.908790+00:00,GJ03EC5616,0.85,0.9571,0.9036
2025-09-07T08:48:07.427053+00:00,GJ38BA9259,0.85,0.9747,0.9123
2025-09-07T08:49:09.311090+00:00,GJ36AJ8335,0.85,0.9924,0.9212
2025-09-07T08:49:46.560119+00:00,UP92AH6345,0.85,0.9895,0.9198
2025-09-07T08:50:03.567174+00:00,GJ23CA2413,0.85,0.9888,0.9194
2025-09-07T08:50:07.026679+00:00,BR01DE7834,0.85,0.9612,0.9056
2025-09-07T08:55:15.225764+00:00,GJ07DG0882,0.85,0.962,0.906
2025-09-07T08:56:01.936209+00:00,GJ03LR9898,0.85,0.9788,0.9144
2025-09-07T08:56:37.781633+00:00,GJ12CP2195,0.85,0.9879,0.919
2025-09-07T08:56:56.381266+00:00,GJ13AR7796,0.85,0.9938,0.9219
2025-09-07T08:57:08.855481+00:00,GJ01RJ0213,0.85,0.9667,0.9084
2025-09-07T08:58:38.079099+00:00,GJ14BG2615,0.85,0.9833,0.9166
2025-09-07T09:01:39.708397+00:00,GJ09BJ5763,0.85,0.9596,0.9048
2025-09-07T09:02:31.570647+00:00,GJ01KL2983,0.85,0.9683,0.9091
2025-09-07T09:14:54.322428+00:00,GJ03EC5616,0.85,0.867,0.8585
2025-09-07T09:15:18.124215+00:00,GJ01WD1455,0.85,0.9844,0.9172
2025-09-07T09:15:32.117715+00:00,GJ01RU8533,0.85,0.9653,0.9076
2025-09-07T09:16:19.679439+00:00,GJ38BE4441,0.85,0.9818,0.9159
2025-09-07T09:16:21.678443+00:00,GJ01RJ0621,0.85,0.8223,0.8362
2025-09-07T09:18:10.680070+00:00,GJ27ED6119,0.85,0.9907,0.9203
2025-09-07T09:37:47.746004+00:00,GJ05CS9643,0.85,0.9789,0.9145
2025-09-07T09:40:34.851056+00:00,GJ36AL4605,0.85,0.9856,0.9178
2025-09-07T09:44:30.895138+00:00,GJ04CA8091,0.85,0.9653,0.9076
2025-09-07T09:46:05.695601+00:00,GJ38BE2066,0.85,0.9902,0.9201
2025-09-07T09:47:26.199067+00:00,GJ14BA7010,0.85,0.9874,0.9187
2025-09-07T09:47:59.252957+00:00,GJ01WX7466,0.85,0.9589,0.9045
2025-09-07T09:48:26.492950+00:00,GJ06PN1722,0.85,0.9681,0.909
2025-09-07T09:49:24.034984+00:00,GJ13CC9004,0.85,0.9432,0.8966
2025-09-07T09:49:45.194701+00:00,GJ04DA6986,0.85,0.9506,0.9003
2025-09-07T09:53:16.061885+00:00,GJ03HK8765,0.85,0.982,0.916
2025-09-07T09:56:35.497066+00:00,GJ04DN5665,0.85,0.9801,0.915
2025-09-07T09:57:11.605592+00:00,GJ02ZZ9871,0.85,0.9832,0.9166
2025-09-07T09:57:45.453363+00:00,GJ13AR7796,0.85,0.9944,0.9222
2025-09-07T10:00:11.892658+00:00,GJ05RV4305,0.85,0.905,0.8775
2025-09-07T10:02:12.246997+00:00,GJ38TA1981,0.85,0.9931,0.9216
2025-09-07T10:02:17.933395+00:00,GJ14BD3846,0.85,0.9757,0.9128
2025-09-07T10:02:34.247537+00:00,GJ09BJ5763,0.85,0.9556,0.9028
2025-09-07T10:06:49.054742+00:00,GJ24AM6169,0.85,0.9636,0.9068
2025-09-07T10:13:19.376920+00:00,GJ01HW2591,0.85,0.9436,0.8968
2025-09-07T10:13:54.022052+00:00,GJ15CF4666,0.85,0.9877,0.9189
2025-09-07T10:17:17.297708+00:00,GJ13AB7850,0.85,0.97,0.91
2025-09-07T10:18:57.248830+00:00,GJ10AC1061,0.85,0.99,0.92
2025-09-07T10:26:58.454890+00:00,GJ18BF2252,0.85,0.9694,0.9097
2025-09-07T10:28:02.584413+00:00,GJ04CJ2256,0.85,0.9593,0.9047
2025-09-07T10:29:08.464109+00:00,GJ05CS9643,0.85,0.9425,0.8962
2025-09-07T10:33:51.807515+00:00,GJ14BD3846,0.85,0.9721,0.911
2025-09-07T10:37:47.806815+00:00,GJ05RZ7726,0.85,0.9692,0.9096
2025-09-07T10:40:15.275572+00:00,GJ03HA2631,0.85,0.9828,0.9164
2025-09-07T10:47:19.066267+00:00,GJ06PN1722,0.85,0.9172,0.8836
2025-09-07T10:50:15.375840+00:00,GJ04DA6986,0.85,0.967,0.9085
2025-09-07T10:59:50.612445+00:00,GJ16AJ7515,0.85,0.9883,0.9191
2025-09-07T11:02:33.162635+00:00,GJ14AK4857,0.85,0.9935,0.9218
2025-09-07T11:08:31.223903+00:00,GJ38BA3523,0.85,0.987,0.9185
2025-09-07T11:09:15.413966+00:00,GJ23CC0079,0.85,0.9675,0.9088
2025-09-07T11:10:14.052405+00:00,GJ18BV2633,0.85,0.9767,0.9134
2025-09-07T11:10:35.581729+00:00,GJ14BA7010,0.85,0.9826,0.9163
2025-09-07T11:11:26.774433+00:00,GJ10AC1061,0.85,0.9868,0.9184
2025-09-07T11:14:24.136944+00:00,MH04MH1954,0.85,0.9927,0.9213
2025-09-07T11:14:30.791343+00:00,GJ16AJ7515,0.85,0.9488,0.8994
2025-09-07T11:14:40.435161+00:00,GJ04CJ2256,0.85,0.9226,0.8863
2025-09-07T11:19:25.198601+00:00,GJ04EA3845,0.85,0.9697,0.9098
2025-09-07T11:20:05.059130+00:00,GJ14AK4857,0.85,0.9803,0.9151
2025-09-07T11:20:19.056628+00:00,GJ01KV0812,0.85,0.8859,0.868
2025-09-07T11:25:57.316427+00:00,GJ36AC6362,0.85,0.9825,0.9162
2025-09-07T11:26:22.550453+00:00,GJ05RA1255,0.85,0.8571,0.8536
